bird_name,url,num,date_time,author
Rote Leaf Warbler,https://ebird.org/species/rolwar1,# 数量:  1,2004-12-18 08:00,观察者:  Colin Trainor
Quailfinch Indigobird,https://ebird.org/species/quaind1,# 数量:  1,2004-12-08 00:00,观察者:  Dominic Garcia-Hall
Dunn's Lark,https://ebird.org/species/dunlar1,# 数量:  1,2004-11-28 07:00,观察者:  Robert  Butlin
Vanuatu Petrel,https://ebird.org/species/venpet1,# 数量:  X,2004-11-20 00:00,观察者:  Susan Myers
Ogea Monarch,https://ebird.org/species/ogemon1,# 数量:  2,2004-11-17 00:00,观察者:  Andrew Starrett
Delta Amacuro Softtail,https://ebird.org/species/deasof1,# 数量:  6,2004-10-27 04:50,观察者:  David Ascanio
Rufous Twistwing,https://ebird.org/species/ruftwi1,# 数量:  2,2004-10-11 00:00,观察者:  Mike Andersen
Yungas Tyrannulet,https://ebird.org/species/yuntyr1,# 数量:  1,2004-09-17 18:05,观察者:  Sebastian Herzog
Manicore Warbling-Antbird,https://ebird.org/species/manwaa1,# 数量:  X,2004-09-13 05:05,观察者:  Marcos Pérsio Santos
Outcrop Sabrewing,https://ebird.org/species/gybsab4,# 数量:  X,2004-08-13 07:00,观察者:  John Kaye
Lompobattang Flycatcher,https://ebird.org/species/lomfly1,# 数量:  X,2004-08-01 00:00,观察者:  James Eaton
Congo Sunbird,https://ebird.org/species/consun2,# 数量:  1,2004-08-01 00:00,观察者:  Hugo Rainey
Recurve-billed Bushbird,https://ebird.org/species/rebbus1,# 数量:  1,2004-07-17 05:00,观察者:  David Ascanio
Perija Brushfinch,https://ebird.org/species/sthbrf5,# 数量:  4,2004-07-17 05:00,观察者:  David Ascanio
Kolombangara Leaf Warbler,https://ebird.org/species/kullew1,# 数量:  X,2004-05-16 00:00,观察者:  Paul Sweet
Kolombangara White-eye,https://ebird.org/species/kulwhe1,# 数量:  X,2004-05-15 00:00,观察者:  Paul Sweet
Banded White-eye,https://ebird.org/species/baweye2,# 数量:  X,2004-05-05 00:00,观察者:  Paul Sweet
New Georgia Dwarf-Kingfisher,https://ebird.org/species/vardwk11,# 数量:  X,2004-05-04 00:00,观察者:  Paul Sweet
Varzea Piculet,https://ebird.org/species/varpic1,# 数量:  X,2004-04-24 00:00,观察者:  Peter Kaestner
Chestnut-bellied Hummingbird,https://ebird.org/species/chbhum1,# 数量:  1,2004-04-09 08:00,观察者:  Jorge Avendaño
Comoro Green-Pigeon,https://ebird.org/species/madgrp2,# 数量:  1,2004-04-02 00:00,观察者:  Frank Hawkins
Green-faced Parrotfinch,https://ebird.org/species/grfpar1,# 数量:  X,2004-04-01 00:00,观察者:  Mark Sutton
Goldie's Bird-of-Paradise,https://ebird.org/species/gbopar1,# 数量:  8,2004-03-09 00:00,观察者:  Howie Nielsen
Chestnut-headed Partridge,https://ebird.org/species/chhpar1,# 数量:  X,2004-03-01 00:00,观察者:  Pete Morris
Sincora Antwren,https://ebird.org/species/sinant1,# 数量:  X,2004-02-22 00:00,观察者:  Peter Kaestner
Kordofan Rufous Sparrow,https://ebird.org/species/korspa1,# 数量:  X,2004-02-13 07:00,观察者:  独行虾 Bird.soong
Bocage's Sunbird,https://ebird.org/species/bocsun2,# 数量:  4,2004-01-18 00:00,观察者:  Çağan Hakkı Şekercioğlu
Gray-striped Spurfowl,https://ebird.org/species/gysfra1,# 数量:  X,2004-01-15 00:00,观察者:  Çağan Hakkı Şekercioğlu
Monteiro's Bushshrike,https://ebird.org/species/monbus1,# 数量:  X,2004-01-15 00:00,观察者:  Çağan Hakkı Şekercioğlu
Pulitzer's Longbill,https://ebird.org/species/pullon1,# 数量:  X,2004-01-15 00:00,观察者:  Çağan Hakkı Şekercioğlu
Gabela Akalat,https://ebird.org/species/gabaka1,# 数量:  X,2004-01-15 00:00,观察者:  Çağan Hakkı Şekercioğlu
Angola Cave-Chat,https://ebird.org/species/anccha1,# 数量:  X,2004-01-10 00:00,观察者:  Çağan Hakkı Şekercioğlu
Calayan Rail,https://ebird.org/species/calrai1,# 数量:  X,2004-01-01 00:00,观察者:  Desmond Allen
Baka Indigobird,https://ebird.org/species/bakind1,# 数量:  X,2003-12-05 00:00,观察者:  Erik Klop
Antioquia Wren,https://ebird.org/species/antwre2,# 数量:  2,2003-11-14 06:00,观察者:  Pablo Florez -MulticolorBirding
Wetar Oriole,https://ebird.org/species/timori3,# 数量:  4,2003-11-09 07:00,观察者:  Colin Trainor
Ochre-fronted Antpitta,https://ebird.org/species/ocfant1,# 数量:  1,2003-11-08 07:00,观察者:  Linda L. Stehlik
Blue-fronted Fig-Parrot,https://ebird.org/species/orbfip2,# 数量:  2,2003-10-30 00:00,观察者:  Susan Myers
Wakatobi White-eye,https://ebird.org/species/lebwhe2,# 数量:  X,2003-08-31 00:00,观察者:  David Kelly
Sierra Nevada Antpitta,https://ebird.org/species/rufant5,# 数量:  2,2003-08-23 05:30,观察者:  Sergio Ocampo-Tobón
Green-capped Tanager,https://ebird.org/species/grctan1,# 数量:  5,2003-08-17 06:00,观察者:  Roger Ahlman
Hooded Gnateater,https://ebird.org/species/hoogna1,# 数量:  X,2003-08-14 08:55,观察者:  Andrei Langeloh Roos
Buff-cheeked Tody-Flycatcher,https://ebird.org/species/buctof1,# 数量:  1,2003-07-23 06:00,观察者:  Simon  Allen
Junin Tapaculo,https://ebird.org/species/juntap1,# 数量:  2,2003-06-21 06:00,观察者:  Roger Ahlman
Junin Antpitta,https://ebird.org/species/rufant9,# 数量:  5,2003-06-13 00:00,观察者:  Howard Laidlaw
Eye-ringed Thistletail,https://ebird.org/species/eyrthi1,# 数量:  4,2003-06-13 00:00,观察者:  Howard Laidlaw
Black-spectacled Brushfinch,https://ebird.org/species/bksbrf1,# 数量:  3,2003-06-12 00:00,观察者:  Howard Laidlaw
Scaled Ground-Cuckoo,https://ebird.org/species/scgcuc1,# 数量:  1,2003-06-07 06:30,观察者:  Alexander Lees
Sierra Madre Ground-Warbler,https://ebird.org/species/simgrw1,# 数量:  1,2003-04-16 00:00,观察者:  Spike Millington
Inaccessible Island Rail,https://ebird.org/species/inirai1,# 数量:  5,2003-04-01 15:30,观察者:  Neil Bostock
Nightingale Island Finch,https://ebird.org/species/nigfin3,# 数量:  25,2003-04-01 10:00,观察者:  Neil Bostock
Tolima Blossomcrown,https://ebird.org/species/tolblo1,# 数量:  1,2003-03-29 05:35,观察者:  YAIR GUILLERMO MOLINA MARTINEZ
Palau Nightjar,https://ebird.org/species/palnig1,# 数量:  1,2003-03-29 00:00,观察者:  Tim Boucher
Rapa Shearwater,https://ebird.org/species/towshe3,# 数量:  1,2003-03-22 05:30,观察者:  Eric VanderWerf
Hainan Leaf Warbler,https://ebird.org/species/halwar1,# 数量:  X,2003-03-22 00:00,观察者:  Bosco Chan
Polynesian Ground Dove,https://ebird.org/species/pogdov1,# 数量:  3,2003-03-09 07:00,观察者:  Eric VanderWerf
Cryptic Treehunter,https://ebird.org/species/crytre1,# 数量:  1,2003-02-24 08:00,观察者:  Fabio Olmos
Magdalena Tapaculo,https://ebird.org/species/upmtap1,# 数量:  3,2003-02-24 06:00,观察者:  Paul Salaman
Hartert's Camaroptera,https://ebird.org/species/gnbcam3,# 数量:  X,2003-02-14 07:00,观察者:  Warren McCleland
Rio Orinoco Spinetail,https://ebird.org/species/riospi1,# 数量:  1,2003-01-01 07:30,观察者:  Anonymous eBirder
Rusty-necked Piculet,https://ebird.org/species/runpic1,# 数量:  2,2002-12-12 00:00,观察者:  Joseph Tobias
Long-legged Thicketbird,https://ebird.org/species/lolwar1,# 数量:  2,2002-12-01 06:00,观察者:  BirdLifePacific Historical
Ibera Seedeater,https://ebird.org/species/ibesee1,# 数量:  1,2002-11-25 07:00,观察者:  Kini Roesler
Jos Plateau Indigobird,https://ebird.org/species/jopind1,# 数量:  2,2002-11-03 00:00,观察者:  Paavo Sallinen
Naretha Bluebonnet,https://ebird.org/species/bluebo4,# 数量:  X,2002-10-03 15:30,观察者:  Clive Curson
Peruvian Antpitta,https://ebird.org/species/perant1,# 数量:  1,2002-09-29 00:00,观察者:  Harold Greeney
Millerbird,https://ebird.org/species/miller,# 数量:  2,2002-09-09 14:15,观察者:  Reginald  David
Nihoa Finch,https://ebird.org/species/nihfin,# 数量:  4,2002-09-09 14:15,观察者:  Reginald  David
Gray Wren,https://ebird.org/species/grywre1,# 数量:  1,2002-08-14 06:30,观察者:  Lyann Comrack
Numfor Paradise-Kingfisher,https://ebird.org/species/nupkin1,# 数量:  2,2002-07-20 00:00,观察者:  Charles Davies
Black-fronted Fig-Parrot,https://ebird.org/species/crbfip1,# 数量:  2,2002-07-12 06:00,观察者:  Scott Robinson
Masked Bowerbird,https://ebird.org/species/flabow3,# 数量:  2,2002-07-11 00:00,观察者:  Charles Davies
Red-billed Brushturkey,https://ebird.org/species/rebbrt1,# 数量:  7,2002-07-10 00:00,观察者:  Charles Davies
White-striped Forest Rail,https://ebird.org/species/wsfrai1,# 数量:  1,2002-07-03 00:00,观察者:  Charles Davies
Arfak Robin,https://ebird.org/species/gyhrob1,# 数量:  5,2002-07-01 00:00,观察者:  Charles Davies
Arfak Catbird,https://ebird.org/species/arfcat1,# 数量:  1,2002-06-27 00:00,观察者:  Charles Davies
Okarito Brown Kiwi,https://ebird.org/species/okbkiw1,# 数量:  1,2002-06-18 09:00,观察者:  Alan Tennyson
Anambra Waxbill,https://ebird.org/species/anawax1,# 数量:  X,2002-06-06 00:00,观察者:  Jeremy Lindsell
Turati's Boubou,https://ebird.org/species/turbou1,# 数量:  X,2002-06-02 08:00,观察者:  Steve Aversa
Golden-crowned Manakin,https://ebird.org/species/gocman2,# 数量:  X,2002-05-14 04:40,观察者:  Fabio Olmos
Sikkim Wedge-billed Babbler,https://ebird.org/species/wbwbab1,# 数量:  2,2002-05-03 05:30,观察者:  Peter Kennerley
Bannerman's Shearwater,https://ebird.org/species/troshe4,# 数量:  31,2002-04-23 07:40,观察者:  Angus Wilson
Rock Firefinch,https://ebird.org/species/rocfir1,# 数量:  X,2002-04-09 00:00,观察者:  Jeremy Lindsell
Orinoco Softtail,https://ebird.org/species/orisof1,# 数量:  2,2002-02-14 05:30,观察者:  Chris Jones
Pfrimer's Parakeet,https://ebird.org/species/pfrpar1,# 数量:  40,2002-02-07 06:00,观察者:  David Beadle
Rusty-flanked Jungle Flycatcher,https://ebird.org/species/rufjuf1,# 数量:  1,2002-02-05 00:00,观察者:  John Drummond
Araguaia Spinetail,https://ebird.org/species/whlspi3,# 数量:  2,2002-01-26 06:00,观察者:  David Beadle
Bananal Antbird,https://ebird.org/species/banant1,# 数量:  6,2002-01-25 06:00,观察者:  David Beadle
Crimson-fronted Cardinal,https://ebird.org/species/crfcar1,# 数量:  4,2002-01-25 06:00,观察者:  David Beadle
Iquitos Gnatcatcher,https://ebird.org/species/iqugna1,# 数量:  1,2001-12-27 05:30,观察者:  Chris Jones
Perija Tapaculo,https://ebird.org/species/pertap1,# 数量:  X,2001-12-22 16:00,观察者:  Jose Gustavo Leon
Banasura Laughingthrush,https://ebird.org/species/bkclau1,# 数量:  7,2001-12-07 10:45,观察者:  Sashi Kumar
Least Boobook,https://ebird.org/species/lishao1,# 数量:  X,2001-11-01 00:00,观察者:  Simon Colenutt
Koepcke's Screech-Owl,https://ebird.org/species/koesco1,# 数量:  1,2001-10-24 00:00,观察者:  Ashley Banwell
Vilcabamba Thistletail,https://ebird.org/species/vilthi2,# 数量:  1,2001-10-24 00:00,观察者:  Ashley Banwell
Sangihe Lilac Kingfisher,https://ebird.org/species/lickin1,# 数量:  X,2001-10-18 00:00,观察者:  Simon Colenutt
Sangihe Whistler,https://ebird.org/species/sansht1,# 数量:  8,2001-10-16 00:00,观察者:  Simon Colenutt
Elegant Sunbird,https://ebird.org/species/elesun1,# 数量:  10,2001-10-16 00:00,观察者:  Simon Colenutt
Sangihe Hanging-Parrot,https://ebird.org/species/sahpar2,# 数量:  2,2001-10-15 00:00,观察者:  Simon Colenutt
Matinan Flycatcher,https://ebird.org/species/matfly2,# 数量:  3,2001-10-12 00:00,观察者:  Simon Colenutt
Black-backed Thornbill,https://ebird.org/species/blbtho1,# 数量:  1,2001-10-06 00:00,观察者:  Richard Waldrop
Gray Friarbird,https://ebird.org/species/gryfri1,# 数量:  1,2001-09-13 00:00,观察者:  Colin Trainor
Selva Cacique,https://ebird.org/species/selcac1,# 数量:  5,2001-09-11 00:00,观察者:  Joseph Tobias
Djibouti Spurfowl,https://ebird.org/species/djifra1,# 数量:  X,2001-09-01 00:00,观察者:  Peter Kaestner
Salvadori's Serin,https://ebird.org/species/salser1,# 数量:  X,2001-08-18 00:00,观察者:  Peter Kaestner
Rio Branco Antbird,https://ebird.org/species/ribant1,# 数量:  X,2001-07-10 00:00,观察者:  Arthur Grosset
Sierra Leone Prinia,https://ebird.org/species/silpri2,# 数量:  1,2001-06-30 00:00,观察者:  Henk Jan Oosterhuis
White-throated Wren-Babbler,https://ebird.org/species/whtwrb1,# 数量:  1,2001-04-22 06:00,观察者:  Jack Tordoff
Sapphire-bellied Hummingbird,https://ebird.org/species/sabhum1,# 数量:  1,2001-04-14 00:00,观察者:  Ian Gardner
Principe Thrush,https://ebird.org/species/prithr1,# 数量:  X,2001-03-29 00:00,观察者:  Douglas Long
Northern Shrike-tit,https://ebird.org/species/cresht3,# 数量:  1,2001-03-10 00:00,观察者:  Bob Dawson
Serendib Scops-Owl,https://ebird.org/species/sersco1,# 数量:  1,2001-02-25 00:00,观察者:  Stephen Harris
Snethlage's Antpitta,https://ebird.org/species/spoant5,# 数量:  1,2001-02-22 00:00,观察者:  Chris Williams
Eaton's Pintail,https://ebird.org/species/eatpin1,# 数量:  X,2000-12-19 00:00,观察者:  Gregory Cunningham
Angola Waxbill,https://ebird.org/species/swewax1,# 数量:  1,2000-11-30 00:00,观察者:  Kjell-Ove Hager
Black-cheeked Lovebird,https://ebird.org/species/blclov1,# 数量:  X,2000-10-24 06:30,观察者:  Alan Van Norman
Gorgeted Wood-Quail,https://ebird.org/species/gowqua1,# 数量:  X,2000-10-13 00:00,观察者:  Bernabe Lopez-Lanus
Inti Tanager,https://ebird.org/species/saptan1,# 数量:  1,2000-10-10 06:30,观察者:  Gary Rosenberg
Rock Tapaculo,https://ebird.org/species/roctap1,# 数量:  X,2000-08-29 00:00,观察者:  Andrei Langeloh Roos
Red-spectacled Parrot,https://ebird.org/species/respar2,# 数量:  5,2000-08-16 06:00,观察者:  Lucio 'Luc' Fazio
Brownish-headed Antbird,https://ebird.org/species/brhant1,# 数量:  X,2000-08-11 00:00,观察者:  Rolf Mall
White-fronted Swift,https://ebird.org/species/whfswi1,# 数量:  1,2000-08-02 09:00,观察者:  michael carmody
Sulphur-breasted Parakeet,https://ebird.org/species/subpar1,# 数量:  X,2000-07-25 00:00,观察者:  Jason Weckstein
Allpahuayo Antbird,https://ebird.org/species/allant1,# 数量:  6,2000-07-17 00:00,观察者:  David Stejskal
Mishana Tyrannulet,https://ebird.org/species/mistyr1,# 数量:  5,2000-07-17 00:00,观察者:  David Stejskal
New Britain Sparrowhawk,https://ebird.org/species/nebspa1,# 数量:  X,2000-07-01 00:00,观察者:  Sean Conklin
Mascarene Petrel,https://ebird.org/species/maspet1,# 数量:  1,2000-04-03 00:00,观察者:  Mariajo Caballero
Brown-backed Flowerpecker,https://ebird.org/species/brbflo1,# 数量:  1,2000-03-20 00:00,观察者:  Markus Craig
Hoary-throated Spinetail,https://ebird.org/species/hotspi1,# 数量:  1,2000-03-16 00:00,观察者:  Mark Robbins
Gray-breasted Parakeet,https://ebird.org/species/gybpar1,# 数量:  5,2000-02-09 00:00,观察者:  Peter Bono
Cherry-throated Tanager,https://ebird.org/species/chttan1,# 数量:  2,2000-01-26 06:00,观察者:  Guy Kirwan
Harwood's Spurfowl,https://ebird.org/species/harfra4,# 数量:  1,2000-01-11 00:00,观察者:  Brian Lee Beerski (AKA Beers)
Araripe Manakin,https://ebird.org/species/araman1,# 数量:  5,2000-01-03 08:00,观察者:  Guy Kirwan
Talaud Bush-hen,https://ebird.org/species/talbuh1,# 数量:  X,2000-01-01 00:00,观察者:  Jim Wardill
Pink-legged Graveteiro,https://ebird.org/species/pilgra1,# 数量:  X,1999-10-01 09:00,观察者:  Rudi Laps
Pale-headed Brushfinch,https://ebird.org/species/phbfin1,# 数量:  2,1999-09-19 07:00,观察者:  Niels Poul Dreyer
Sulawesi White-eye,https://ebird.org/species/sulwhe1,# 数量:  X,1999-09-11 00:00,观察者:  David Kelly
Jocotoco Antpitta,https://ebird.org/species/jocant1,# 数量:  X,1999-09-08 06:00,观察者:  David Beadle
Togian Golden-Bulbul,https://ebird.org/species/toggob1,# 数量:  X,1999-09-05 07:00,观察者:  Volker Hesse
Monteiro's Storm-Petrel,https://ebird.org/species/monstp1,# 数量:  14,1999-08-11 21:00,观察者:  Carlos Pacheco
Tristan Albatross,https://ebird.org/species/wanalb3,# 数量:  1,1999-08-03 06:00,观察者:  Fabio Olmos
Tablas Drongo,https://ebird.org/species/tabdro1,# 数量:  X,1999-08-01 00:00,观察者:  Desmond Allen
Fire-maned Bowerbird,https://ebird.org/species/fimbow1,# 数量:  X,1999-07-25 00:00,观察者:  Greg Berner
Minas Gerais Tyrannulet,https://ebird.org/species/migtyr1,# 数量:  1,1999-07-17 06:00,观察者:  johnny powell
Bonin White-eye,https://ebird.org/species/bonhon1,# 数量:  2,1999-06-02 14:00,观察者:  Jim Danzenbaker
New Hanover Munia,https://ebird.org/species/nehmun1,# 数量:  11,1999-05-31 00:00,观察者:  Phil Gregory | Sicklebill Safaris | www.birder.travel
Mayr's Swiftlet,https://ebird.org/species/mayswi1,# 数量:  2,1999-05-27 00:00,观察者:  Phil Gregory | Sicklebill Safaris | www.birder.travel
Mussau Triller,https://ebird.org/species/vartri3,# 数量:  12,1999-05-27 00:00,观察者:  Phil Gregory | Sicklebill Safaris | www.birder.travel
Spot-breasted Laughingthrush,https://ebird.org/species/spblau1,# 数量:  3,1999-04-19 06:30,观察者:  Craig Robson
Rapa Fruit-Dove,https://ebird.org/species/rafdov1,# 数量:  1,1999-04-18 06:30,观察者:  Jeff Sauer
Tawny-breasted Wren-Babbler,https://ebird.org/species/tbwbab1,# 数量:  3,1999-04-13 07:00,观察者:  Craig Robson
Glow-throated Hummingbird,https://ebird.org/species/glthum1,# 数量:  1,1999-04-04 13:00,观察者:  Darien Montanez
Verreaux's Batis,https://ebird.org/species/verbat1,# 数量:  X,1999-04-02 06:00,观察者:  Marc Languy
Chestnut-capped Piha,https://ebird.org/species/chcpih1,# 数量:  X,1999-04-01 05:00,观察者:  Andrés M. Cuervo
Brown Nightjar,https://ebird.org/species/bronig1,# 数量:  X,1999-03-28 06:00,观察者:  Marc Languy
Nicobar Megapode,https://ebird.org/species/nicscr1,# 数量:  X,1999-03-23 00:00,观察者:  Vivek Menon
Nicobar Serpent-Eagle,https://ebird.org/species/nicsee1,# 数量:  X,1999-03-23 00:00,观察者:  Vivek Menon
Nicobar Parakeet,https://ebird.org/species/nicpar1,# 数量:  X,1999-03-23 00:00,观察者:  Vivek Menon
Gray-bellied Comet,https://ebird.org/species/gybcom1,# 数量:  1,1999-02-17 12:00,观察者:  Richard Garrigues
Monte Yellow-Finch,https://ebird.org/species/monyef1,# 数量:  10,1999-01-22 00:00,观察者:  Anders Haglund
Buru Boobook,https://ebird.org/species/hanboo1,# 数量:  1,1998-12-31 00:00,观察者:  Pam Rasmussen
Buru Jungle Flycatcher,https://ebird.org/species/burjuf1,# 数量:  2,1998-12-28 00:00,观察者:  Pam Rasmussen
Olive Honeyeater,https://ebird.org/species/olihon1,# 数量:  X,1998-12-25 00:00,观察者:  Richard Fleming
Buru Mountain-Pigeon,https://ebird.org/species/lotmop1,# 数量:  5,1998-12-22 00:00,观察者:  Pam Rasmussen
Opal-crowned Manakin,https://ebird.org/species/opcman1,# 数量:  X,1998-12-18 00:00,观察者:  Kristof Zyskowski
Reichenow's Firefinch,https://ebird.org/species/reifir1,# 数量:  X,1998-12-12 06:30,观察者:  Selvino de Kort
Sao Francisco Sparrow,https://ebird.org/species/safspa1,# 数量:  1,1998-11-10 00:00,观察者:  Brian Lee Beerski (AKA Beers)
Bahian Nighthawk,https://ebird.org/species/bahnig1,# 数量:  1,1998-11-08 00:00,观察者:  Brian Lee Beerski (AKA Beers)
Reiser's Tyrannulet,https://ebird.org/species/reityr1,# 数量:  1,1998-11-08 00:00,观察者:  Brian Lee Beerski (AKA Beers)
